19 Did you learn from this course,,23,8,0,0,1,13,3,0,0,0,0,0,0,0,0,1,3.69,3.69
Learning Environment and Teaching methods,,,,,,,,,,,,,,,,,,,
"20 Was this course well structured to achieve the 
learning outcomes (there was a good balance of 
lectures, tutorials, practicals etc.)",,22 10 0,,,0,0,12,4,0,0,0,0,0,0,0,0,1,3.71,3.71
21 Did the learning and teaching methods encouraged ,,24,7,1,0,0,12,4,0,0,0,0,0,0,0,0,1,3.73,3.73
,participation?,,,,,,,,,,,,,,,,,,
22 Was classroom environment conducive to learning?,,23,8,1,0,0,12,4,0,0,0,0,0,0,0,0,0,3.71,0
23 Were classrooms satisfactory?,,24,7,1,0,0,12,4,0,0,0,0,0,0,0,0,0,3.73,0
Learning Resources,,,,,,,,,,,,,,,,,,,
24,"Recommended reading books etc. were relevant and 
appropriate",25,4,1,1,1,11,1,0,4,0,0,0,0,0,0,0,3.46,0
"25 Provision of learning resources in the library was 
adequate and appropriate (if relevant)",,21,7,2,0,2,12,2,0,2,0,0,0,0,0,0,0,3.44,0
Quality of Delivery,,,,,,,,,,,,,,,,,,,
26,"The course stimulated my interest and thought in the 
subject area",20,9,1,0,2,13,1,0,2,0,0,0,0,0,0,1,3.46,3.46
27 Pace of the course was appropriate,,22,8,2,0,0,13,2,0,1,0,0,0,0,0,0,1,3.65,3.65
Page 1 of 3,,,,,,,,,,,,,,,,,,,
"NUCES, KHI",,,,,,,,,,,,,,,,,,,
Student Course Evaluation Analysis Report,,,,,Fall 2021,,,,,,,,,,,,,,
SE4031 - Design Defects and Restructuring     Section:BCS-7A,,,,Date: 28-Nov-22,,,,,,,,,,,,,,,
Instructor:,Sayed Yousuf,Registered Students:,50,Received Feedbacks:,48,,,,,,,,,,,,,,
28 Ideas and concepts were presented clearly,22,9,1,0,0,13,3,0,0,0,0,0,0,0,0,,1,3.71,3.71
Instructor/TA evaluation,,,,,,,,,,,,,,,,,,,
29 I understood the lectures,20,11,1,0,0,13,1,2,0,0,0,0,0,0,0,,0,3.63,0
30 The material was well organized and presented,32,0,0,0,0,16,0,0,0,0,0,0,0,0,0,,1,4,4
31 The instructor was responsive to student needs and ,25,7,0,0,0,14,1,1,0,0,0,0,0,0,0,,1,3.79,3.79
problems,,,,,,,,,,,,,,,,,,,
32 Had the instructor been regular throughout the ,24,7,1,0,0,14,1,1,0,0,0,0,0,0,0,,1,3.75,3.75
course?,,,,,,,,,,,,,,,,,,,
Tutorial,,,,,,,,,,,,,,,,,,,
33 The material in the tutorials was useful,22,8,2,0,0,13,3,0,0,0,0,0,0,0,0,,0,3.69,0
34 I was happy with the amount of work needed for ,21,9,2,0,0,13,2,0,1,0,0,0,0,0,0,,0,3.63,0
tutorials,,,,,,,,,,,,,,,,,,,
35 The tutor dealt effectively with my problems,21 10 1,,,0,0,13,3,0,0,0,0,0,0,0,0,,0,3.69,0
,,,,,,,,,,,,,,,Total:,25,81.02,%,
,,,,,,,,,,,,Overall Rating: 81.02,,,,,,,
Page 2 of 3,,,,,,,,,,,,,,,,,,,
"NUCES, KHI",,,,,,,,,,,,,,,,,,,
Student Course Evaluation Analysis Report,,,,,Fall 2021,,,,,,,,,,,,,,
SE4031 - Design Defects and Restructuring     Section:BCS-7A,,,,Date: 28-Nov-22,,,,,,,,,,,,,,,
Instructor:,Sayed Yousuf,Registered Students:,50,Received Feedbacks:,48,,,,,,,,,,,,,,
Comments,,,,,,,,,,,,,,,,,,,
Course Content and organization,,,,,,,,,,,,,,,,,,,
"Comments, if any",,,,,,,,,,,,,,,,,,,
"1 Amazing sir, very knowledgable concepts.",,,,,,,,,,,,,,,,,,,
2 no comments,,,,,,,,,,,,,,,,,,,
Overall Evaluation,,,,,,,,,,,,,,,,,,,
The best features of the course were:,,,,,,,,,,,,,,,,,,,
3 nothing,,,,,,,,,,,,,,,,,,,
4 Learning new techniques of Design refactoring.,,,,,,,,,,,,,,,,,,,
5 3 hours classes in 1 day,,,,,,,,,,,,,,,,,,,
The course could have been improved by:,,,,,,,,,,,,,,,,,,,
6 More Practical work.,,,,,,,,,,,,,,,,,,,
7 irrelevant course,,,,,,,,,,,,,,,,,,,
"Teacher EvaluationSir Sayed Yousuf is a guru of Designing, database, design patterns, He is the best teacher so far throughout the whole degree. I wish to learn more from him. He is the best and very hardworking and intelligent person.no commentsThe instructor was experienced and had proper knowledge about the course,Comments/Suggestions about courseno commentsThe course was lengthy but informative.no commentsno commentsno commentsno comments",,,,,,,,,,,,,,,,,,,
Comments/Suggestions about instructor,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,
10Comments/Suggestions about course,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,
Student Contribution,,,,,,,,,,,,,,,,,,,
"Comments, if any",,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,
Learning Environment and Teaching methods,,,,,,,,,,,,,,,,,,,
"Comments, if any",,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,
Learning Resources,,,,,,,,,,,,,,,,,,,
"Comments, if any",,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,
Quality of Delivery,,,,,,,,,,,,,,,,,,,
"Comments, if any",,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,
Page 3 of 3,,,,,,,,,,,,,,,,,,,
